20,287,68,Jun 19,BOS,@,TBD,"W,5-4",GS-9,W(5-1),5,8.1,1,3,0,4,8,0,0,2.08,31,113,77,31,15,7,12,2,3,0,79,,,0,0,0,27,0,0,0,0,0,1,.78,0.423,1.03,0.34%,2.84, 1b start tie, 9b 12- 1 out a4
21,288,73,Jun 24,BOS,,TOR,"L,2-5",GS-8,L(5-2),4,7.1,3,3,3,2,7,0,0,2.22,27,103,68,21,15,10,8,3,2,0,65,,,2,0,0,25,1,0,0,0,0,0,1.31,0.092,1.92,0.08%,1.71, 1t start tie, 8t -2- 1 out tie
22,289,78,Jun 29,BOS,@,TOR,"L,4-8",GS-6,,4,6.0,8,4,3,3,8,1,1,2.38,30,118,70,20,16,10,8,5,0,0,47,,,4,0,0,25,1,1,1,0,0,0,.80,-0.178,1.25,-0.17%,-0.64, 1b start tie, 6b 3 out d2
23,290,83,Jul 4,BOS,@,CLE,"W,13-4",GS-6,W(6-2),4,6.0,6,4,4,3,4,0,0,2.61,27,99,67,22,10,9,11,4,0,0,45,,,0,0,0,22,0,0,0,0,2,0,.80,0.048,1.44,0.05%,-0.71, 1b start a 3, 6b 3 out a4
24,291,86,Jul 7,BOS,,ATL,"W,3-1",7-8,H(2),2,1.1,3,0,0,0,0,0,0,2.58,6,18,13,4,0,5,1,1,0,0,,1,0,0,0,0,6,0,0,0,1,0,0,1.44,0.060,2.05,0.05%,0.54, 7t 1-- 0 out a2, 8t 12- 1 out a2
25,292,88,Jul 12,BOS,@,NYM,"L,2-4",GS-7,L(6-3),4,6.0,5,3,3,6,6,1,1,2.69,30,120,66,22,11,7,10,1,2,0,50,,,2,0,0,23,1,0,1,0,0,0,.90,-0.070,1.35,-0.06%,-0.85, 1b start tie, 7b 123 0 out d1
26,293,93,Jul 17,BOS,@,MON,"L,7-11",GS-5,L(6-4),4,5.0,7,6,5,5,3,1,0,2.99,26,95,54,21,6,8,10,5,2,0,29,,,3,0,0,20,3,0,0,0,0,0,.63,-0.304,.91,-0.26%,-3.34, 1b start tie, 5b 3 out d5
27,294,98,Jul 22,BOS,@,CHW,"L,8-13",GS-4,L(6-5),4,3.0,5,6,5,5,1,1,1,3.32,20,84,45,17,6,5,8,2,2,0,23,,,3,0,0,14,1,0,1,0,0,0,.94,-0.395,1.48,-0.38%,-5.31, 1b start tie, 4b 12- 0 out d2
28,295,103,Jul 28,BOS,,CHW,"L,1-3",GS-7,L(6-6),5,6.1,6,3,3,5,5,0,1,3.38,30,112,66,22,13,5,14,6,2,0,49,,,2,0,0,24,2,1,0,1,0,0,1.48,0.002,2.54,0.00%,0.89, 1t start tie, 7t --3 1 out d1
29,296,109,Aug 4(2),BOS,,TEX,"W,6-2",GS-7,W(7-6),6,7.0,4,2,2,4,6,0,2,3.33,30,102,59,20,11,7,11,3,3,0,63,,,4,0,0,23,2,0,0,1,1,0,1.19,0.199,2.24,0.23%,1.88, 1t start tie, 7t 3 out tie
30,297,114,Aug 9,BOS,@,OAK,"L,0-6",GS-6,L(7-7),4,6.0,7,5,4,2,3,2,0,3.45,27,121,81,25,8,5,17,5,3,0,41,,,0,0,0,25,2,0,0,0,0,0,.56,-0.204,1.54,-0.33%,-1.78, 1b start tie, 6b 3 out d5
31,298,116,Aug 12,BOS,@,BAL,"W,12-10",3-7,W(8-7),2,5.0,1,0,0,1,6,0,1,3.32,17,64,42,11,11,5,4,1,1,0,,1,0,0,0,0,15,1,0,0,1,0,0,1.19,0.371,2.22,0.41%,3.23, 3b -2- 0 out a2, 7b 3 out a3
32,299,120,Aug 17,BOS,,BAL,"L,5-11",GS-6,L(8-8),4,6.0,10,6,6,1,5,1,0,3.57,28,77,59,16,6,8,14,8,0,0,32,,,0,2,0,26,0,0,0,1,1,1,1.06,-0.330,1.89,-0.36%,-2.68, 1t start tie, 6t 3 out d2
33,300,125,Aug 22,BOS,@,ANA,"L,2-4",GS-7,L(8-9),4,6.0,7,3,2,3,4,0,0,3.55,27,99,64,13,9,9,11,6,1,0,49,,,2,1,0,23,1,0,0,0,0,1,1.19,-0.052,2.26,-0.06%,0.97, 1b start tie, 7b 1-3 0 out a1
34,301,128,Aug 25,BOS,@,TEX,"L,7-8",7-7,,2,0.0,2,3,3,1,0,0,0,3.73,3,11,7,3,1,1,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,2.08,-0.390,4.54,-0.51%,-2.35, 7b --- 0 out a2, 7b 1-3 0 out a1
35,302,129,Aug 26,BOS,@,TEX,"L,4-5",5-7,L(8-10),0,3.0,3,2,1,0,2,0,1,3.72,13,55,38,9,4,4,6,3,2,0,,0,0,1,0,0,12,0,0,0,0,0,0,1.43,-0.102,3.01,-0.13%,-0.29, 5b --- 0 out tie, 7b 3 out d1
36,303,133,Aug 31,BOS,,NYY,"L,1-3",9-GF,,4,0.1,0,0,0,0,0,0,0,3.71,1,1,1,0,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,.20,0.005,.33,0.01%,0.12, 9t --- 2 out d2, 9t end d 2
37,304,136,Sep 4,BOS,,CLE,"L,5-8",7-8,,3,1.2,1,0,0,0,2,0,0,3.67,6,33,21,2,5,2,2,1,1,0,,2,2,0,0,0,6,0,0,0,0,0,0,.83,-0.065,.16,-0.01%,0.02, 7t -23 1 out d1, 8t 3 out d3
38,305,139,Sep 7,BOS,@,NYY,"L,2-3",4-7,,2,4.0,4,0,0,1,2,0,1,3.57,16,56,34,14,6,5,7,3,1,0,,0,0,0,2,1,14,0,0,0,0,0,1,1.10,0.202,.08,0.01%,2.22, 4b --- 0 out d1, 7b 3 out d1
39,306,142,Sep 18,BOS,,TBD,"W,7-2",8-8,,10,1.0,0,0,0,0,0,0,0,3.55,3,11,7,4,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.00,0.00%,0.55, 8t --- 0 out a5, 8t 3 out a5
40,307,145,Sep 21,BOS,,DET,"W,5-2",6-8,H(3),2,3.0,1,0,0,1,3,0,1,3.48,10,39,26,14,3,4,1,1,0,0,,0,0,0,0,0,8,0,0,0,2,0,0,1.01,0.152,.00,0.00%,1.66, 6t --- 0 out a3, 8t 3 out a3
41,308,148,Sep 24,BOS,,BAL,"L,1-5",6-7,L(8-11),2,2.0,5,3,3,2,1,0,0,3.61,12,39,25,4,7,2,7,5,0,0,,0,0,1,0,0,10,0,0,0,0,0,0,1.26,-0.270,.00,0.00%,-1.89, 6t --- 0 out tie, 7t 3 out d3
42,309,151,Sep 27,BOS,,BAL,"L,2-4",6-6,BL(8-12),2,1.0,3,4,4,1,1,0,1,3.81,8,31,15,5,1,2,3,2,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,1.53,-0.496,.00,0.00%,-3.45, 6t --- 0 out a2, 6t 3 out d2
43,310,154,Sep 30,BOS,@,DET,"W,8-5",6-8,,2,2.2,3,2,2,0,5,0,1,3.86,13,43,36,8,6,4,3,2,0,0,,3,1,0,0,0,12,1,0,0,0,0,0,1.14,0.064,.00,0.00%,-0.40, 6b 123 1 out a6, 8b 3 out a3
44,311,157,Oct 3,BOS,@,TBD,"W,10-3",7-GF,S(3),2,3.0,2,1,1,0,4,1,0,3.84,11,37,27,14,6,0,7,1,0,0,,2,2,0,0,0,10,1,0,0,0,1,0,.40,0.009,.00,0.00%,-0.06, 7b 1-3 0 out a6, 9b end a 7
45,312,160,Oct 5(2),BOS,@,BAL,"W,7-5",8-10,BW(9-12),1,2.1,3,2,2,2,3,1,0,3.90,12,55,37,11,8,4,3,0,1,0,,0,0,1,0,0,10,0,0,0,0,0,0,2.49,-0.298,.00,0.00%,-1.37, 8b --- 0 out a2,10b 12- 1 out a2
