1,132,2,Apr 2,BOS,@,OAK,"W,6-3",GS-6,,99,5.2,6,3,3,1,3,0,1,4.76,25,86,58,21,4,7,13,5,3,0,47,,,1,0,0,22,1,0,0,0,1,0,1.41,-0.100,1.46,-0.06%,-0.26, 1b start tie, 6b 1-3 2 out tie
2,133,4,Apr 4,BOS,@,SEA,"L,6-12",3-5,,1,3.0,5,5,5,2,1,1,0,8.31,16,49,35,13,2,3,10,5,2,0,,0,0,1,0,0,14,1,0,0,0,0,0,.18,-0.087,.20,-0.06%,-3.32, 3b --- 0 out d6, 5b 3 out d7
3,134,7,Apr 7,BOS,@,ANA,"L,1-6",GS-8,L(0-1),2,7.1,8,6,6,1,6,2,1,7.88,31,99,71,16,15,4,19,7,2,0,43,,,0,0,0,29,1,0,0,1,0,0,.61,-0.032,.60,-0.02%,-0.97, 1b start tie, 8b 1-- 1 out d5
4,135,11,Apr 12,BOS,,SEA,"W,8-7",GS-7,,4,6.2,8,4,4,2,6,2,0,7.15,28,111,73,20,13,9,11,5,0,0,46,,,0,0,0,26,2,0,0,2,0,0,1.14,0.019,1.12,0.01%,0.68, 1t start tie, 7t -2- 2 out a1
5,136,16,Apr 18,BOS,,CLE,"L,4-7",GS-8,,5,7.1,6,3,2,1,6,0,0,6.00,30,88,70,14,16,4,19,7,3,0,61,,,1,0,0,29,2,0,0,0,0,1,1.41,0.183,1.65,0.13%,2.13, 1t start tie, 8t -23 1 out a1
6,137,21,Apr 24,BOS,@,CLE,"W,7-5",GS-6,W(1-1),5,6.0,7,4,4,0,3,1,0,6.00,25,83,57,13,10,6,16,6,3,0,45,,,1,0,0,25,2,0,0,0,0,0,.81,-0.011,1.02,-0.01%,-0.51, 1b start tie, 6b 3 out a3
7,138,25,Apr 29,BOS,,ANA,"W,8-4",GS-7,W(2-1),4,6.1,7,3,2,2,2,1,0,5.53,28,82,61,14,9,6,18,6,2,0,49,,,0,0,0,25,3,0,0,0,1,0,1.11,-0.023,1.45,-0.02%,0.30, 1t start tie, 7t -2- 1 out a1
8,139,30,May 5,BOS,,MIN,"W,4-2",GS-8,W(3-1),5,7.1,5,2,2,2,5,0,2,5.07,30,104,71,18,12,11,10,2,1,0,63,,,0,1,0,26,1,0,0,0,0,0,.86,0.163,1.09,0.12%,2.03, 1t start tie, 8t 1-- 1 out a2
9,140,35,May 10,BOS,@,KCR,"W,3-1",GS-9,W(4-1),4,8.2,2,1,0,1,5,0,0,4.32,29,92,64,20,10,9,14,3,4,0,82,,,0,0,0,28,0,0,0,1,0,1,.80,0.501,1.04,0.39%,3.89, 1b start tie, 9b 1-- 2 out a2
10,141,40,May 15,BOS,,KCR,"W,5-2",GS-7,W(5-1),4,7.0,7,2,2,1,6,0,0,4.13,28,86,64,17,14,7,14,3,3,0,60,,,0,1,0,27,2,0,0,0,0,0,.57,0.197,.75,0.16%,2.04, 1t start tie, 7t 3 out a3
11,142,45,May 22,BOS,,NYY,"W,5-4",GS-7,W(6-1),6,7.0,7,4,4,2,3,1,0,4.23,27,85,57,16,6,9,13,7,3,0,48,,,0,2,0,25,1,1,0,1,0,0,.68,-0.080,1.00,-0.07%,0.04, 1t start tie, 7t 3 out d3
12,143,47,May 24,BOS,,NYY,"L,4-14",8-8,,1,1.0,0,0,0,0,0,0,1,4.17,3,9,6,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.58, 8t --- 0 out d11, 8t 3 out d11
13,144,50,May 28,BOS,@,NYY,"L,3-8",GS-4,L(6-2),3,3.1,7,5,4,4,2,1,0,4.46,20,80,51,10,6,1,13,5,2,0,26,,,1,0,0,16,3,0,0,0,0,0,.79,-0.276,1.14,-0.24%,-3.37, 1b start tie, 4b 1-- 1 out d4
14,145,54,Jun 1,BOS,@,TOR,"W,9-5",GS-6,,3,6.0,4,4,4,4,2,1,1,4.57,27,94,63,20,5,7,13,3,1,0,46,,,3,1,0,21,0,0,0,1,0,1,.99,-0.089,1.65,-0.09%,-0.64, 1b start a 1, 6b 3 out tie
15,146,59,Jun 6,BOS,,NYM,"L,0-1",GS-8,L(6-3),4,8.0,1,1,1,1,3,0,0,4.27,28,97,67,19,13,10,14,1,5,0,78,,,1,0,0,27,0,0,0,0,0,2,.98,0.336,1.36,0.28%,3.62, 1t start tie, 8t 3 out d1
16,147,64,Jun 12,BOS,,TBD,"W,5-1",GS-7,W(7-3),5,6.2,9,1,1,1,3,0,0,4.07,29,100,70,20,8,11,14,6,1,0,54,,,0,0,0,28,2,0,0,0,0,0,1.36,0.305,2.00,0.27%,2.68, 1t start tie, 7t -2- 2 out a1
17,148,68,Jun 17,BOS,@,CHW,"W,12-5",GS-6,W(8-3),4,6.0,3,5,4,4,7,0,1,4.18,25,96,55,24,10,6,7,4,0,0,51,,,3,0,0,20,2,0,0,0,0,0,1.04,-0.169,1.45,-0.14%,-1.70, 1b start a 1, 6b 3 out a1
18,149,73,Jun 22,BOS,,PHI,"L,8-9",GS-6,,4,5.2,7,6,6,2,3,0,1,4.46,27,83,53,15,10,10,11,4,0,0,32,,,0,0,0,22,2,0,0,1,2,1,.90,-0.182,1.12,-0.14%,-2.89, 1t start tie, 6t -2- 2 out a2
19,150,78,Jun 27,BOS,@,FLA,"W,9-4",GS-8,W(9-3),4,7.2,6,4,3,5,3,1,0,4.40,34,116,65,19,6,14,12,1,3,0,51,,,0,1,0,29,2,1,0,1,0,3,.71,0.081,.98,0.07%,0.35, 1b start a 2, 8b 1-3 2 out a6
20,151,83,Jul 3,BOS,,CHW,"W,15-2",GS-7,W(10-3),5,7.0,5,2,2,3,7,0,0,4.29,28,94,58,17,11,9,9,3,2,0,63,,,1,0,0,25,1,0,0,0,0,0,.36,0.168,.41,0.11%,2.04, 1t start tie, 7t 3 out a12
21,152,88,Jul 11,BOS,@,BAL,"L,1-2",GS-7,L(10-4),7,6.2,11,2,2,1,5,1,1,4.21,32,99,64,16,10,10,15,3,2,0,48,,,0,0,0,29,2,0,0,1,1,0,.97,0.066,1.19,0.05%,1.63, 1b start tie, 7b 1-- 2 out d2
22,153,93,Jul 16,BOS,,CLE,"W,15-5",GS-8,W(11-4),4,7.1,7,5,5,2,6,3,0,4.31,30,102,67,18,10,6,16,4,3,0,48,,,0,0,0,28,2,1,0,1,0,0,.72,-0.045,.86,-0.03%,-0.69, 1t start tie, 8t --- 1 out a3
23,154,98,Jul 21(2),BOS,@,CLE,"L,2-4",CG(7),L(11-5),4,7.0,8,4,3,4,8,1,0,4.29,34,124,73,22,11,9,13,5,2,0,51,,,3,0,0,30,2,0,0,0,0,0,1.12,-0.101,1.22,-0.07%,0.08, 1b start tie, 7b 3 out d2
24,155,101,Jul 24,BOS,,TOR,"L,6-10",8-GF,,2,2.0,2,0,0,0,2,0,0,4.23,8,32,22,5,7,3,3,1,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.03,0.003,.05,0.00%,1.15, 8t --- 0 out d7, 9t end d 5
25,156,104,Jul 28,BOS,@,OAK,"W,8-4",GS-6,W(12-5),3,5.2,5,3,3,6,8,1,1,4.25,29,108,59,17,14,7,7,2,2,0,49,,,2,0,0,22,0,0,0,0,0,0,1.27,0.103,1.37,0.07%,-0.20, 1b start tie, 6b 12- 2 out a4
26,157,109,Aug 2,BOS,@,ANA,"W,8-7",GS-6,W(13-5),4,5.1,4,4,4,4,5,1,0,4.34,23,90,52,11,12,5,9,2,1,0,45,,,1,1,0,18,1,0,0,0,1,0,.64,0.099,.45,0.04%,-0.85, 1b start a 4, 6b --- 1 out a4
27,158,114,Aug 8,BOS,@,TEX,"W,11-1",GS-8,W(14-5),5,8.0,7,1,1,2,4,0,1,4.18,33,119,72,25,7,11,15,10,2,0,66,,,0,1,0,30,2,0,0,0,0,0,.54,0.212,.50,0.12%,3.70, 1b start a 2, 8b 3 out a9
28,159,119,Aug 14,BOS,,MIN,"W,13-12",GS-5,,5,4.0,11,9,7,2,3,3,0,4.46,27,74,46,8,5,7,15,7,2,0,9,,,0,0,0,25,1,0,0,0,0,1,.99,-0.646,.63,-0.25%,-7.09, 1t start tie, 5t 1-- 0 out d1
29,160,124,Aug 19,BOS,@,KCR,"W,11-1",CG,W(15-5),4,9.0,5,1,1,5,0,0,0,4.28,34,117,77,25,5,14,15,5,3,0,68,,,0,0,0,29,2,0,0,3,0,0,.16,0.079,.10,0.03%,4.14, 1b start a 4, 9b 3 out a10
30,161,129,Aug 25,BOS,,OAK,"W,3-2",GS-6,,5,6.0,4,1,1,4,6,1,0,4.19,26,97,56,18,8,9,7,2,0,0,62,,,1,0,0,22,0,0,0,0,0,0,1.24,0.253,.47,0.06%,2.46, 1t start tie, 6t 3 out a1
31,162,134,Aug 30,BOS,,ANA,"L,6-8",GS-4,L(15-6),4,3.2,6,7,7,3,2,1,1,4.44,21,73,44,15,5,8,7,4,1,0,20,,,0,0,0,17,1,0,0,0,0,0,.94,-0.435,.16,-0.04%,-4.95, 1t start tie, 4t 1-- 2 out d5
32,163,139,Sep 4,BOS,@,TOR,"L,1-12",GS-7,L(15-7),4,6.1,8,8,6,2,5,2,1,4.58,30,96,61,16,9,8,14,5,2,0,32,,,3,0,0,26,3,0,1,1,1,1,.55,-0.220,.19,-0.05%,-4.38, 1b start tie, 7b --- 1 out d7
33,164,144,Sep 9,BOS,,NYY,"L,5-7",GS-4,L(15-8),4,4.0,5,5,5,1,4,2,1,4.71,19,61,42,10,12,2,11,5,0,0,35,,,0,0,0,17,2,0,0,0,0,0,.73,-0.220,.68,-0.12%,-2.69, 1t start tie, 4t 3 out d5
34,165,149,Sep 15,BOS,@,NYY,"W,9-4",GS-7,W(16-8),5,6.1,7,3,3,1,3,1,0,4.70,28,95,61,20,5,9,15,7,0,0,49,,,0,0,0,27,2,0,0,0,0,0,.46,0.149,.79,0.16%,0.13, 1b start tie, 7b -2- 1 out a6
35,166,154,Sep 20,BOS,@,CHW,"L,4-6",GS-6,,4,5.0,5,3,1,3,4,1,0,4.63,23,78,47,14,6,3,13,3,4,0,50,,,1,0,0,19,1,0,0,0,1,0,1.23,-0.169,.25,-0.02%,-1.27, 1b start a 1, 6b 12- 0 out a1
36,167,160,Sep 25,BOS,,BAL,"W,8-3",GS-6,W(17-8),4,6.0,6,2,2,0,5,1,0,4.58,24,73,59,11,12,6,13,5,6,0,57,,,0,0,0,24,0,0,0,0,0,0,.90,0.130,.00,0.00%,1.46, 1t start tie, 6t 3 out a5
